DATE,STORE_ID,PRODUCT_ID,CATEGORY,SALES_UNITS,SALES_VALUE,PROMOTIONAL_DISCOUNT,WEATHER_IMPACT
2034-09-17,STORE-25,PROD-82,Grocery,46.0,295.77,20,Rain
2034-09-18,STORE-10,PROD-40,Electronics,23.0,122.68,5,Extreme Heat
2034-09-19,STORE-12,PROD-2,Electronics,20.0,82.59,0,Extreme Heat
2034-09-20,STORE-3,PROD-190,Grocery,38.0,330.38,10,Extreme Heat
2034-09-21,STORE-36,PROD-140,Clothing,25.0,343.79,5,Rain
2034-09-22,STORE-46,PROD-130,Clothing,28.0,378.56,15,Rain
2034-09-23,STORE-48,PROD-85,Clothing,5.0,256.75,5,None
2034-09-24,STORE-42,PROD-166,Furniture,21.0,448.09,10,Extreme Heat
2034-09-25,STORE-27,PROD-181,Grocery,18.0,468.81,20,Rain
2034-09-26,STORE-15,PROD-76,Grocery,47.0,405.61,15,None
2034-09-27,STORE-21,PROD-122,Electronics,6.0,321.44,15,Extreme Heat
2034-09-28,STORE-16,PROD-75,Furniture,29.0,158.82,15,Rain
2034-09-29,STORE-27,PROD-194,Clothing,19.0,491.64,0,Rain
2034-09-30,STORE-47,PROD-147,Furniture,33.0,144.33,10,Rain
2034-10-01,STORE-21,PROD-171,Grocery,1.0,109.3,15,Snow
2034-10-02,STORE-18,PROD-38,Grocery,45.0,226.66,5,None
2034-10-03,STORE-5,PROD-145,Electronics,3.0,37.85,20,Rain
2034-10-04,STORE-37,PROD-187,Electronics,42.0,489.46,10,Snow
2034-10-05,STORE-24,PROD-114,Grocery,21.0,298.33,5,None
2034-10-06,STORE-8,PROD-87,Clothing,35.0,282.91,0,None
2034-10-07,STORE-33,PROD-177,Clothing,41.0,331.34,15,Snow
2034-10-08,STORE-44,PROD-29,Furniture,40.0,253.54,5,None
2034-10-09,STORE-4,PROD-188,Grocery,3.0,25.71,10,Snow
2034-10-10,STORE-12,PROD-123,Grocery,25.0,310.03,5,Extreme Heat
2034-10-11,STORE-15,PROD-11,Clothing,45.0,360.93,0,Rain
2034-10-12,STORE-34,PROD-36,Clothing,38.0,,20,Snow
2034-10-13,STORE-3,PROD-174,Grocery,45.0,381.07,15,None
2034-10-14,STORE-26,PROD-142,Electronics,20.0,121.23,10,None
2034-10-15,STORE-5,PROD-30,Grocery,44.0,118.43,15,Extreme Heat
2034-10-16,STORE-30,PROD-79,Grocery,45.0,89.09,15,Extreme Heat
2034-10-17,STORE-19,PROD-7,Clothing,,192.28,15,Extreme Heat
2034-10-18,STORE-50,PROD-103,Clothing,21.0,425.04,5,Extreme Heat
2034-10-19,STORE-20,PROD-159,Electronics,48.0,415.68,5,Extreme Heat
2034-10-20,STORE-21,PROD-57,Electronics,23.0,197.58,20,Rain
2034-10-21,STORE-6,PROD-115,Furniture,6.0,298.67,0,Snow
2034-10-22,STORE-36,PROD-92,Grocery,13.0,363.2,10,Extreme Heat
2034-10-23,STORE-30,PROD-24,Clothing,49.0,128.19,5,Extreme Heat
2034-10-24,STORE-1,PROD-84,Electronics,23.0,92.39,15,Rain
2034-10-25,STORE-24,PROD-15,Furniture,9.0,486.33,0,Snow
2034-10-26,STORE-13,PROD-156,Furniture,17.0,312.6,10,Extreme Heat
2034-10-27,STORE-19,PROD-165,Clothing,2.0,490.89,10,Snow
2034-10-28,STORE-37,PROD-50,Clothing,19.0,175.5,10,Snow
2034-10-29,STORE-20,PROD-150,Furniture,19.0,354.49,10,Rain
2034-10-30,STORE-48,PROD-135,Electronics,7.0,119.08,20,Rain
2034-10-31,STORE-40,PROD-57,Furniture,42.0,137.99,10,Extreme Heat
2034-11-01,STORE-16,PROD-197,Grocery,42.0,260.83,0,None
2034-11-02,STORE-30,PROD-72,Grocery,20.0,166.61,5,Rain
2034-11-03,STORE-24,PROD-51,Clothing,9.0,92.13,0,Snow
2034-11-04,STORE-38,PROD-6,Electronics,17.0,138.81,15,Snow
2034-11-05,STORE-32,PROD-22,Electronics,27.0,27.52,20,Extreme Heat
2034-11-06,STORE-50,PROD-138,Grocery,47.0,355.17,20,Extreme Heat
2034-11-07,STORE-50,PROD-115,Furniture,2.0,251.14,15,Extreme Heat
2034-11-08,STORE-13,PROD-174,Clothing,36.0,56.18,0,Snow
2034-11-09,STORE-47,PROD-172,Furniture,19.0,94.13,0,Rain
2034-11-10,STORE-35,PROD-23,Furniture,17.0,60.24,15,None
2034-11-11,STORE-49,PROD-132,Furniture,5.0,310.17,10,Rain
2034-11-12,STORE-16,PROD-101,Electronics,39.0,56.16,10,None
2034-11-13,STORE-10,PROD-50,Grocery,18.0,379.6,5,Rain
2034-11-14,STORE-1,PROD-126,Electronics,7.0,20.05,0,Extreme Heat
2034-11-15,STORE-27,PROD-82,Grocery,17.0,132.19,0,Snow
2034-11-16,STORE-2,PROD-155,Clothing,39.0,446.43,15,None
2034-11-17,STORE-15,PROD-155,Clothing,36.0,362.08,15,Rain
2034-11-18,STORE-35,PROD-131,Furniture,40.0,45.75,10,Snow
2034-11-19,STORE-23,PROD-15,Grocery,45.0,412.35,0,None
2034-11-20,STORE-41,PROD-171,Grocery,4.0,251.59,0,None
2034-11-21,STORE-45,PROD-93,Grocery,38.0,424.92,20,Snow
2034-11-22,STORE-1,PROD-102,Furniture,25.0,304.36,5,Extreme Heat
2034-11-23,STORE-22,PROD-38,Furniture,5.0,344.1,5,Snow
2034-11-24,STORE-1,PROD-184,Clothing,30.0,496.82,10,Extreme Heat
2034-11-25,STORE-49,PROD-110,Electronics,12.0,123.84,0,Rain
2034-11-26,STORE-43,PROD-95,Grocery,4.0,315.73,20,Rain
2034-11-27,STORE-25,PROD-99,Grocery,24.0,235.56,0,Snow
2034-11-28,STORE-48,PROD-96,Electronics,29.0,29.33,15,Extreme Heat
2034-11-29,STORE-47,PROD-4,Grocery,9.0,17.09,10,Rain
2034-11-30,STORE-20,PROD-73,Furniture,4.0,68.42,5,Extreme Heat
2034-12-01,STORE-7,PROD-89,Furniture,24.0,328.05,0,Extreme Heat
2034-12-02,STORE-14,PROD-90,Grocery,14.0,287.91,10,Extreme Heat
2034-12-03,STORE-34,PROD-79,Furniture,5.0,281.18,5,Snow
2034-12-04,STORE-16,PROD-115,Furniture,18.0,25.61,0,Extreme Heat
2034-12-05,STORE-27,PROD-144,Grocery,42.0,239.96,20,Snow
2034-12-06,STORE-32,PROD-23,Clothing,19.0,463.07,10,Rain
2034-12-07,STORE-4,PROD-56,Electronics,12.0,204.82,0,Rain
2034-12-08,STORE-10,PROD-187,Furniture,18.0,316.21,5,None
2034-12-09,STORE-46,PROD-114,Clothing,17.0,392.11,5,None
2034-12-10,STORE-18,PROD-190,Furniture,30.0,394.12,20,Rain
2034-12-11,STORE-6,PROD-107,Furniture,24.0,264.45,10,Extreme Heat
2034-12-12,STORE-3,PROD-114,Electronics,11.0,430.4,10,Extreme Heat
2034-12-13,STORE-15,PROD-74,Furniture,35.0,201.78,0,Rain
2034-12-14,STORE-34,PROD-42,Electronics,23.0,445.46,5,Rain
2034-12-15,STORE-27,PROD-187,Electronics,17.0,127.71,5,None
2034-12-16,STORE-45,PROD-109,Electronics,1.0,147.31,20,Extreme Heat
2034-12-17,STORE-24,PROD-187,Clothing,15.0,36.03,20,Rain
2034-12-18,STORE-30,PROD-107,Grocery,32.0,399.84,10,None
2034-12-19,STORE-48,PROD-36,Clothing,9.0,,5,None
2034-12-20,STORE-6,PROD-151,Grocery,15.0,122.27,0,Extreme Heat
2034-12-21,STORE-38,PROD-154,Grocery,28.0,123.58,15,None
2034-12-22,STORE-7,PROD-23,Electronics,24.0,451.69,0,None
2034-12-23,STORE-33,PROD-37,Furniture,35.0,418.62,20,Snow
2034-12-24,STORE-9,PROD-54,Electronics,22.0,281.23,0,Rain
2034-12-25,STORE-41,PROD-78,Furniture,27.0,311.89,5,Extreme Heat
2034-12-26,STORE-26,PROD-122,Grocery,19.0,242.42,10,Rain
2034-12-27,STORE-5,PROD-135,Electronics,45.0,201.92,15,Snow
2034-12-28,STORE-38,PROD-86,Furniture,12.0,458.58,10,Extreme Heat
2034-12-29,STORE-37,PROD-17,Clothing,20.0,71.55,15,Rain
2034-12-30,STORE-4,PROD-152,Furniture,0.5,215.04,15,None
2034-12-31,STORE-28,PROD-194,Electronics,21.0,178.84,5,Extreme Heat
2035-01-01,STORE-43,PROD-97,Clothing,49.0,254.09,5,Snow
2035-01-02,STORE-9,PROD-23,Furniture,45.0,234.24,20,None
2035-01-03,STORE-16,PROD-2,Furniture,1.0,264.26,20,Snow
2035-01-04,STORE-19,PROD-105,Furniture,10.0,78.56,15,None
2035-01-05,STORE-17,PROD-164,Furniture,47.0,261.44,20,Rain
2035-01-06,STORE-21,PROD-70,Furniture,32.0,128.79,5,Rain
2035-01-07,STORE-26,PROD-107,Clothing,39.0,100.32,20,Rain
2035-01-08,STORE-45,PROD-45,Grocery,22.0,41.77,15,Snow
2035-01-09,STORE-48,PROD-143,Clothing,18.0,383.7,10,Extreme Heat
2035-01-10,STORE-21,PROD-119,Clothing,48.0,219.45,0,Rain
2035-01-11,STORE-21,PROD-182,Clothing,46.0,317.06,20,Snow
2035-01-12,STORE-29,PROD-146,Grocery,32.0,366.52,5,None
2035-01-13,STORE-18,PROD-194,Electronics,27.0,342.87,10,Rain
2035-01-14,STORE-15,PROD-36,Grocery,28.0,240.55,5,None
2035-01-15,STORE-5,PROD-52,Clothing,18.0,200.07,20,Rain
2035-01-16,STORE-13,PROD-48,Furniture,39.0,194.22,15,None
2035-01-17,STORE-9,PROD-98,Furniture,49.0,323.62,0,Snow
2035-01-18,STORE-50,PROD-75,Clothing,29.0,252.45,0,Rain
2035-01-19,STORE-50,PROD-142,Furniture,18.0,426.07,10,Snow
2035-01-20,STORE-38,PROD-126,Clothing,44.0,438.6,0,Snow
2035-01-21,STORE-7,PROD-11,Furniture,8.0,93.57,15,None
2035-01-22,STORE-10,PROD-78,Grocery,31.0,76.75,5,Rain
2035-01-23,STORE-7,PROD-150,Electronics,34.0,318.9,15,Extreme Heat
2035-01-24,STORE-11,PROD-78,Electronics,7.0,157.6,10,Extreme Heat
2035-01-25,STORE-29,PROD-127,Grocery,36.0,19.1,10,Snow
2035-01-26,STORE-30,PROD-144,Grocery,18.0,445.43,0,None
2035-01-27,STORE-21,PROD-190,Clothing,38.0,121.18,15,None
2035-01-28,STORE-27,PROD-119,Clothing,9.0,465.35,5,None
2035-01-29,STORE-8,PROD-58,Clothing,9.0,361.54,15,Rain
2035-01-30,STORE-35,PROD-7,Furniture,46.0,383.7,5,Rain
2035-01-31,STORE-23,PROD-1,Clothing,8.0,108.72,5,None
2035-02-01,STORE-50,PROD-40,Grocery,35.0,124.76,15,Extreme Heat
2035-02-02,STORE-14,PROD-68,Electronics,18.0,265.42,20,Extreme Heat
2035-02-03,STORE-29,PROD-77,Furniture,5.0,94.33,15,Rain
2035-02-04,STORE-20,PROD-164,Clothing,14.0,159.66,5,None
2035-02-05,STORE-30,PROD-163,Furniture,28.0,167.52,10,Extreme Heat
2035-02-06,STORE-17,PROD-121,Furniture,30.0,88.22,10,Extreme Heat
2035-02-07,STORE-8,PROD-32,Clothing,4.0,110.54,0,Rain
2035-02-08,STORE-6,PROD-168,Furniture,39.0,396.39,10,Rain
2035-02-09,STORE-11,PROD-171,Electronics,20.0,91.93,20,Extreme Heat
2035-02-10,STORE-44,PROD-74,Grocery,25.0,23.94,5,None
2035-02-11,STORE-20,PROD-107,Grocery,28.0,318.38,15,Extreme Heat
2035-02-12,STORE-46,PROD-46,Electronics,12.0,488.23,15,Extreme Heat
2035-02-13,STORE-45,PROD-126,Furniture,2.0,172.29,20,None
2035-02-14,STORE-39,PROD-177,Clothing,43.0,68.14,10,Rain
2035-02-15,STORE-3,PROD-166,Furniture,14.0,289.49,5,None
2035-02-16,STORE-14,PROD-63,Electronics,22.0,454.11,10,None
2035-02-17,STORE-21,PROD-8,Furniture,31.0,394.19,0,None
2035-02-18,STORE-10,PROD-31,Grocery,23.0,315.03,10,None
2035-02-19,STORE-6,PROD-196,Furniture,48.0,164.38,0,Rain
2035-02-20,STORE-46,PROD-71,Electronics,20.0,275.52,15,Extreme Heat
2035-02-21,STORE-16,PROD-127,Grocery,38.0,54.71,5,Snow
2035-02-22,STORE-23,PROD-18,Furniture,4.0,342.68,0,Rain
2035-02-23,STORE-26,PROD-154,Furniture,15.0,365.3,10,None
2035-02-24,STORE-33,PROD-191,Grocery,24.0,482.87,10,Extreme Heat
2035-02-25,STORE-4,PROD-93,Clothing,25.0,137.59,15,Extreme Heat
2035-02-26,STORE-44,PROD-149,Grocery,1.0,19.04,20,None
2035-02-27,STORE-20,PROD-124,Clothing,7.0,277.35,20,Rain
2035-02-28,STORE-17,PROD-145,Electronics,31.0,356.33,10,None
2035-03-01,STORE-12,PROD-112,Electronics,12.0,397.3,20,Extreme Heat
2035-03-02,STORE-2,PROD-67,Grocery,42.0,104.93,5,Extreme Heat
2035-03-03,STORE-26,PROD-161,Grocery,5.0,138.26,20,Rain
2035-03-04,STORE-29,PROD-176,Electronics,44.0,261.17,5,Snow
2035-03-05,STORE-36,PROD-122,Clothing,42.0,171.99,10,None
2035-03-06,STORE-48,PROD-178,Electronics,38.0,431.65,10,Snow
2035-03-07,STORE-36,PROD-31,Grocery,12.0,242.14,10,Extreme Heat
2035-03-08,STORE-16,PROD-96,Electronics,39.0,401.79,15,Snow
2035-03-09,STORE-7,PROD-132,Grocery,18.0,294.5,20,None
2035-03-10,STORE-30,PROD-188,Grocery,2.0,388.81,0,None
2035-03-11,STORE-7,PROD-148,Electronics,10.0,173.01,0,Extreme Heat
2035-03-12,STORE-9,PROD-5,Clothing,15.0,417.39,10,Rain
2035-03-13,STORE-8,PROD-67,Furniture,30.0,144.54,20,Rain
2035-03-14,STORE-1,PROD-42,Electronics,44.0,277.59,5,Extreme Heat
2035-03-15,STORE-4,PROD-149,Furniture,17.0,114.86,0,None
2035-03-16,STORE-50,PROD-15,Electronics,4.0,243.01,10,Rain
2035-03-17,STORE-15,PROD-38,Furniture,7.0,165.91,0,Snow
2035-03-18,STORE-9,PROD-82,Clothing,41.0,140.68,0,Extreme Heat
2035-03-19,STORE-13,PROD-119,Clothing,31.0,483.82,0,Snow
2035-03-20,STORE-26,PROD-178,Electronics,39.0,88.44,10,None
2035-03-21,STORE-24,PROD-35,Grocery,34.0,395.79,10,Rain
2035-03-22,STORE-44,PROD-92,Furniture,6.0,492.24,15,None
2035-03-23,STORE-41,PROD-42,Grocery,38.0,19.75,15,Snow
2035-03-24,STORE-42,PROD-14,Grocery,45.0,352.52,15,None
2035-03-25,STORE-6,PROD-70,Grocery,34.0,133.93,0,None
2035-03-26,STORE-38,PROD-93,Clothing,44.0,29.84,20,Extreme Heat
2035-03-27,STORE-38,PROD-108,Electronics,15.0,207.42,10,Extreme Heat
2035-03-28,STORE-17,PROD-163,Electronics,14.0,468.26,15,None
2035-03-29,STORE-5,PROD-92,Clothing,6.0,,20,Extreme Heat
2035-03-30,STORE-2,PROD-13,Clothing,37.0,298.06,15,None
2035-03-31,STORE-5,PROD-75,Electronics,32.0,255.68,15,Snow
2035-04-01,STORE-13,PROD-75,Grocery,3.0,437.96,20,Extreme Heat
2035-04-02,STORE-42,PROD-136,Furniture,3.0,51.16,15,None
2035-04-03,STORE-29,PROD-164,Furniture,22.0,343.95,0,Extreme Heat
2035-04-04,STORE-9,PROD-20,Furniture,22.0,343.25,0,None
2035-04-05,STORE-6,PROD-132,Grocery,10.0,337.85,0,Extreme Heat
2035-04-06,STORE-22,PROD-50,Electronics,3.0,471.74,5,Rain
2035-04-07,STORE-8,PROD-197,Clothing,12.0,413.31,15,None
2035-04-08,STORE-3,PROD-161,Electronics,29.0,30.57,5,Rain
2035-04-09,STORE-30,PROD-47,Grocery,48.0,240.83,10,None
2035-04-10,STORE-4,PROD-196,Clothing,17.0,205.0,20,Rain
2035-04-11,STORE-11,PROD-25,Grocery,7.0,161.97,10,None
2035-04-12,STORE-37,PROD-154,Furniture,13.0,231.15,5,Extreme Heat
2035-04-13,STORE-28,PROD-193,Furniture,2.0,198.26,0,Rain
2035-04-14,STORE-47,PROD-43,Grocery,2.0,221.84,15,Extreme Heat
2035-04-15,STORE-26,PROD-140,Clothing,10.0,489.84,15,None
2035-04-16,STORE-32,PROD-83,Clothing,39.0,53.43,0,Extreme Heat
2035-04-17,STORE-2,PROD-81,Electronics,24.0,461.89,15,None
2035-04-18,STORE-25,PROD-176,Furniture,17.0,245.32,20,Extreme Heat
2035-04-19,STORE-44,PROD-78,Electronics,6.0,315.63,20,Rain
2035-04-20,STORE-28,PROD-70,Electronics,19.0,416.79,20,None
2035-04-21,STORE-12,PROD-176,Grocery,5.0,186.63,10,Extreme Heat
2035-04-22,STORE-23,PROD-179,Grocery,32.0,220.91,0,None
2035-04-23,STORE-14,PROD-177,Electronics,10.0,210.66,20,None
2035-04-24,STORE-12,PROD-93,Furniture,9.0,193.62,5,None
2035-04-25,STORE-18,PROD-25,Grocery,27.0,463.51,20,Snow
2035-04-26,STORE-18,PROD-137,Electronics,13.0,416.18,10,None
2035-04-27,STORE-29,PROD-149,Electronics,19.0,63.41,5,Extreme Heat
2035-04-28,STORE-10,PROD-91,Electronics,21.0,62.98,0,Snow
2035-04-29,STORE-3,PROD-37,Electronics,24.0,219.66,0,Extreme Heat
2035-04-30,STORE-40,PROD-4,Electronics,38.0,58.34,20,Snow
2035-05-01,STORE-40,PROD-36,Electronics,4.0,313.36,5,None
2035-05-02,STORE-40,PROD-133,Grocery,24.0,80.41,5,Rain
2035-05-03,STORE-16,PROD-73,Furniture,35.0,265.96,20,Rain
2035-05-04,STORE-42,PROD-96,Electronics,3.0,13.54,20,None
2035-05-05,STORE-19,PROD-200,Clothing,4.0,165.13,15,Snow
2035-05-06,STORE-32,PROD-125,Grocery,37.0,341.82,15,Extreme Heat
2035-05-07,STORE-27,PROD-106,Grocery,40.0,247.18,20,Rain
2035-05-08,STORE-36,PROD-88,Electronics,48.0,489.35,10,None
2035-05-09,STORE-31,PROD-42,Grocery,35.0,876.62,15,None
2035-05-10,STORE-4,PROD-27,Electronics,31.0,185.94,20,Snow
2035-05-11,STORE-6,PROD-56,Furniture,44.0,32.29,5,Rain
2035-05-12,STORE-18,PROD-40,Furniture,25.0,424.36,15,None
2035-05-13,STORE-25,PROD-129,Grocery,40.0,456.5,10,Rain
2035-05-14,STORE-9,PROD-57,Grocery,13.0,412.11,0,Extreme Heat
2035-05-15,STORE-27,PROD-49,Clothing,4.0,72.7,5,None
2035-05-16,STORE-13,PROD-144,Grocery,46.0,498.98,10,None
2035-05-17,STORE-42,PROD-158,Clothing,14.0,136.71,10,Extreme Heat
2035-05-18,STORE-34,PROD-177,Furniture,13.0,364.86,10,None
2035-05-19,STORE-16,PROD-135,Furniture,27.0,454.94,5,Snow
2035-05-20,STORE-41,PROD-137,Electronics,6.0,125.49,10,Extreme Heat
2035-05-21,STORE-35,PROD-183,Furniture,17.0,455.05,0,Snow
2035-05-22,STORE-2,PROD-142,Clothing,36.0,161.65,15,Extreme Heat
2035-05-23,STORE-25,PROD-180,Grocery,40.0,488.44,5,Extreme Heat
2035-05-24,STORE-46,PROD-194,Electronics,49.0,147.82,10,Snow
2035-05-25,STORE-23,PROD-30,Clothing,35.0,,20,Extreme Heat
2035-05-26,STORE-31,PROD-107,Grocery,17.0,36.24,15,Rain
2035-05-27,STORE-35,PROD-118,Electronics,41.0,357.54,5,Snow
2035-05-28,STORE-32,PROD-20,Furniture,2.0,270.73,20,Extreme Heat
2035-05-29,STORE-23,PROD-30,Clothing,13.0,244.16,20,Snow
2035-05-30,STORE-37,PROD-34,Grocery,2.0,119.51,10,Extreme Heat
2035-05-31,STORE-33,PROD-5,Electronics,28.0,355.74,5,Extreme Heat
2035-06-01,STORE-21,PROD-123,Electronics,43.0,103.5,10,Rain
2035-06-02,STORE-25,PROD-90,Furniture,26.0,280.89,0,Rain
2035-06-03,STORE-18,PROD-80,Grocery,22.0,134.09,20,Rain
2035-06-04,STORE-12,PROD-177,Furniture,47.0,478.25,0,Extreme Heat
2035-06-05,STORE-2,PROD-93,Furniture,43.0,24.03,10,Rain
2035-06-06,STORE-21,PROD-36,Grocery,3.0,107.87,15,Snow
2035-06-07,STORE-39,PROD-114,Grocery,35.0,128.73,20,Extreme Heat
2035-06-08,STORE-15,PROD-153,Grocery,12.0,212.89,15,Snow
2035-06-09,STORE-2,PROD-134,Clothing,24.0,124.04,5,Rain
2035-06-10,STORE-50,PROD-196,Grocery,5.0,250.76,20,Extreme Heat
2035-06-11,STORE-18,PROD-88,Electronics,20.0,437.51,0,Snow
2035-06-12,STORE-4,PROD-45,Furniture,39.0,358.91,15,None
2035-06-13,STORE-31,PROD-182,Clothing,39.0,294.18,5,Snow
2035-06-14,STORE-34,PROD-78,Grocery,13.0,53.61,20,Extreme Heat
2035-06-15,STORE-23,PROD-8,Clothing,41.0,350.06,5,None
2035-06-16,STORE-50,PROD-191,Grocery,45.0,91.54,0,Rain
2035-06-17,STORE-38,PROD-31,Clothing,12.0,395.32,20,Rain
2035-06-18,STORE-15,PROD-57,Furniture,13.0,132.53,5,Snow
2035-06-19,STORE-11,PROD-33,Furniture,10.0,214.35,10,Rain
2035-06-20,STORE-7,PROD-178,Electronics,33.0,181.73,20,Snow
2035-06-21,STORE-16,PROD-37,Electronics,40.0,430.82,20,Snow
2035-06-22,STORE-43,PROD-177,Grocery,16.0,72.01,20,Snow
2035-06-23,STORE-16,PROD-59,Furniture,45.0,287.17,20,Snow
2035-06-24,STORE-18,PROD-79,Clothing,35.0,79.61,10,Extreme Heat
2035-06-25,STORE-35,PROD-33,Clothing,3.0,355.35,0,Extreme Heat
2035-06-26,STORE-48,PROD-54,Clothing,5.0,453.49,10,None
2035-06-27,STORE-4,PROD-34,Electronics,26.0,222.96,10,None
2035-06-28,STORE-49,PROD-21,Clothing,11.0,249.17,5,Rain
2035-06-29,STORE-15,PROD-109,Electronics,7.0,464.44,15,Extreme Heat
2035-06-30,STORE-37,PROD-177,Electronics,10.0,265.29,15,None
2035-07-01,STORE-25,PROD-196,Grocery,42.0,248.92,5,Extreme Heat
2035-07-02,STORE-23,PROD-29,Clothing,34.0,293.38,10,Extreme Heat
2035-07-03,STORE-12,PROD-20,Clothing,3.0,347.72,5,Rain
2035-07-04,STORE-12,PROD-5,Furniture,8.0,62.37,20,Rain
2035-07-05,STORE-16,PROD-199,Grocery,31.0,412.34,5,Snow
2035-07-06,STORE-38,PROD-124,Furniture,11.0,223.4,5,Extreme Heat
2035-07-07,STORE-21,PROD-194,Grocery,45.0,45.45,20,Snow
2035-07-08,STORE-48,PROD-111,Clothing,7.0,395.23,15,Snow
2035-07-09,STORE-45,PROD-11,Electronics,45.0,194.71,20,Snow
2035-07-10,STORE-23,PROD-51,Electronics,2.0,59.18,0,Extreme Heat
2035-07-11,STORE-38,PROD-28,Electronics,6.0,320.55,5,Extreme Heat
2035-07-12,STORE-2,PROD-9,Electronics,,441.26,5,Snow
2035-07-13,STORE-46,PROD-169,Electronics,32.0,445.0,15,Extreme Heat
2035-07-14,STORE-45,PROD-132,Furniture,20.0,479.26,10,Snow
2035-07-15,STORE-23,PROD-152,Grocery,34.0,435.18,20,None
2035-07-16,STORE-37,PROD-16,Clothing,16.0,11.05,10,Extreme Heat
2035-07-17,STORE-37,PROD-121,Furniture,25.0,196.32,0,Rain
2035-07-18,STORE-10,PROD-31,Grocery,12.0,411.09,20,Rain
2035-07-19,STORE-37,PROD-65,Electronics,7.0,189.46,0,Snow
2035-07-20,STORE-13,PROD-12,Grocery,39.0,304.76,0,None
2035-07-21,STORE-32,PROD-17,Grocery,17.0,307.1,0,Extreme Heat
2035-07-22,STORE-35,PROD-78,Electronics,45.0,188.86,20,Snow
2035-07-23,STORE-20,PROD-171,Electronics,11.0,906.38,20,None
2035-07-24,STORE-12,PROD-3,Electronics,6.0,256.58,15,None
2035-07-25,STORE-32,PROD-194,Clothing,23.0,237.74,5,Extreme Heat
2035-07-26,STORE-3,PROD-25,Electronics,27.0,498.78,10,Rain
2035-07-27,STORE-6,PROD-32,Clothing,46.0,251.82,10,Rain
2035-07-28,STORE-4,PROD-155,Electronics,6.0,97.42,0,None
2035-07-29,STORE-15,PROD-53,Clothing,38.0,261.4,20,Rain
2035-07-30,STORE-39,PROD-151,Grocery,2.0,408.87,20,None
2035-07-31,STORE-15,PROD-52,Furniture,22.0,390.66,0,None
2035-08-01,STORE-2,PROD-48,Grocery,20.0,396.41,5,None
2035-08-02,STORE-34,PROD-172,Grocery,25.0,356.93,10,Rain
2035-08-03,STORE-31,PROD-90,Electronics,15.0,134.57,15,Snow
2035-08-04,STORE-1,PROD-8,Clothing,49.0,432.42,5,Rain
2035-08-05,STORE-22,PROD-24,Furniture,29.0,447.79,20,Snow
2035-08-06,STORE-40,PROD-38,Electronics,8.0,105.13,0,Rain
2035-08-07,STORE-13,PROD-192,Electronics,37.0,73.92,10,Extreme Heat
2035-08-08,STORE-9,PROD-72,Electronics,49.0,488.05,0,Extreme Heat
2035-08-09,STORE-22,PROD-149,Grocery,33.0,435.48,20,Rain
2035-08-10,STORE-46,PROD-90,Clothing,22.0,447.69,0,Extreme Heat
2035-08-11,STORE-12,PROD-91,Clothing,47.0,444.32,10,Extreme Heat
2035-08-12,STORE-21,PROD-42,Furniture,5.0,275.43,0,Extreme Heat
2035-08-13,STORE-4,PROD-129,Clothing,39.0,326.74,10,Extreme Heat
2035-08-14,STORE-2,PROD-200,Clothing,18.0,277.23,0,Snow
2035-08-15,STORE-10,PROD-187,Electronics,38.0,35.09,0,None
2035-08-16,STORE-38,PROD-157,Electronics,37.0,375.3,10,Snow
2035-08-17,STORE-46,PROD-62,Grocery,30.0,257.61,0,None
2035-08-18,STORE-10,PROD-130,Electronics,31.0,327.38,5,None
2035-08-19,STORE-50,PROD-146,Electronics,10.0,256.29,15,Rain
2035-08-20,STORE-8,PROD-18,Electronics,15.0,250.99,5,Rain
2035-08-21,STORE-34,PROD-26,Electronics,42.0,94.18,15,Rain
2035-08-22,STORE-24,PROD-149,Grocery,48.0,146.57,5,Rain
2035-08-23,STORE-5,PROD-196,Electronics,44.0,87.84,15,Rain
2035-08-24,STORE-24,PROD-4,Furniture,18.0,105.88,0,Snow
2035-08-25,STORE-46,PROD-136,Furniture,23.0,486.76,10,Snow
2035-08-26,STORE-43,PROD-56,Furniture,33.0,85.03,10,Extreme Heat
2035-08-27,STORE-26,PROD-184,Furniture,16.0,141.94,20,Snow
2035-08-28,STORE-38,PROD-50,Electronics,38.0,299.39,15,Snow
2035-08-29,STORE-7,PROD-73,Furniture,35.0,308.99,20,Rain
2035-08-30,STORE-22,PROD-44,Electronics,34.0,85.45,20,Extreme Heat
2035-08-31,STORE-20,PROD-194,Grocery,28.0,398.92,15,Snow
2035-09-01,STORE-21,PROD-138,Furniture,2.0,394.75,10,Snow
2035-09-02,STORE-9,PROD-2,Clothing,30.0,126.29,15,Extreme Heat
2035-09-03,STORE-11,PROD-186,Furniture,13.0,151.45,0,None
2035-09-04,STORE-47,PROD-26,Furniture,41.0,469.61,20,Rain
2035-09-05,STORE-28,PROD-55,Electronics,16.0,414.58,20,Snow
2035-09-06,STORE-41,PROD-130,Furniture,5.0,351.92,15,Snow
2035-09-07,STORE-32,PROD-182,Clothing,28.0,50.29,20,Extreme Heat
2035-09-08,STORE-42,PROD-122,Electronics,39.0,214.95,10,Snow
2035-09-09,STORE-21,PROD-94,Electronics,45.0,284.06,20,Rain
2035-09-10,STORE-12,PROD-179,Grocery,20.0,101.83,15,Snow
2035-09-11,STORE-46,PROD-151,Grocery,24.0,229.63,10,None
2035-09-12,STORE-36,PROD-48,Furniture,27.0,304.5,10,Rain
